STATE/UT,DISTRICT,Year,Rape,Kidnapping and Abduction,Dowry Deaths,Assault on women with intent to outrage her modesty,Insult to modesty of Women,Cruelty by Husband or his Relatives,Importation of Girls,Total_threats,Total_fem,safety_index
MAHARASHTRA,Navi Mumbai,2014,88,63,6,158,49,131,0,495,54131277,9.14E-06
MAHARASHTRA,Osmanabad,2014,43,21,5,126,5,117,0,317,54131277,5.86E-06
MAHARASHTRA,Palghar,2014,98,65,1,183,22,73,0,442,54131277,8.17E-06
MAHARASHTRA,Parbhani,2014,38,27,5,140,2,251,0,463,54131277,8.55E-06
MAHARASHTRA,Pune Commr.,2014,189,124,20,454,98,391,0,1276,54131277,2.36E-05
MAHARASHTRA,Pune Railway,2014,2,2,1,5,0,0,0,10,54131277,1.85E-07
MAHARASHTRA,Pune Rural,2014,147,102,13,356,48,219,0,885,54131277,1.63E-05
MAHARASHTRA,Raigad,2014,47,27,2,99,15,54,0,244,54131277,4.51E-06
MAHARASHTRA,Ratnagiri,2014,34,8,0,59,10,26,0,137,54131277,2.53E-06
MAHARASHTRA,Sangli,2014,66,48,6,157,5,108,0,390,54131277,7.20E-06
MAHARASHTRA,Satara,2014,97,69,4,241,12,188,0,611,54131277,1.13E-05
MAHARASHTRA,Sindhudurg,2014,12,8,0,42,7,4,0,73,54131277,1.35E-06
MAHARASHTRA,Solapur Commr.,2014,39,30,3,52,7,52,0,183,54131277,3.38E-06
MAHARASHTRA,Solapur Rural,2014,97,72,2,227,23,122,0,543,54131277,1.00E-05
MAHARASHTRA,Thane Commr.,2014,215,246,13,559,73,351,0,1457,54131277,2.69E-05
MAHARASHTRA,Thane Rural,2014,75,36,3,165,39,103,0,421,54131277,7.78E-06
MAHARASHTRA,Wardha,2014,62,28,1,192,8,98,0,389,54131277,7.19E-06
MAHARASHTRA,Washim,2014,33,22,5,178,11,113,0,362,54131277,6.69E-06
MAHARASHTRA,Yavatmal,2014,108,135,12,466,504,301,0,1526,54131277,2.82E-05
MAHARASHTRA,Total District(s),2014,3438,2457,279,10001,1575,7696,1,25447,54131277,0.000470098
MANIPUR,Bishnupur,2014,9,8,0,6,0,3,0,26,1280219,2.03E-05
MANIPUR,Chandel,2014,0,0,0,1,0,0,0,1,1280219,7.81E-07
MANIPUR,Churachandpur,2014,5,3,0,3,0,0,0,11,1280219,8.59E-06
MANIPUR,C. I. D.,2014,0,0,0,0,0,0,0,0,1280219,0
MANIPUR,Imphal East,2014,20,17,1,7,0,8,0,53,1280219,4.14E-05
MANIPUR,Imphal West,2014,20,36,0,44,0,14,0,114,1280219,8.90E-05
MANIPUR,Senapati,2014,1,1,0,2,0,0,0,4,1280219,3.12E-06
MANIPUR,Tamenglong,2014,0,4,0,0,0,0,0,4,1280219,3.12E-06
MANIPUR,Thoubal,2014,19,51,0,35,0,16,0,121,1280219,9.45E-05
MANIPUR,Ukhrul,2014,1,1,0,0,0,0,0,2,1280219,1.56E-06
MANIPUR,Total District(s),2014,75,121,1,98,0,41,0,336,1280219,0.000262455
MEGHALAYA,Garo Hills East,2014,3,0,0,3,1,0,0,7,1475057,4.75E-06
MEGHALAYA,Garo Hills North,2014,3,8,0,8,0,1,0,20,1475057,1.36E-05
MEGHALAYA,Garo Hills South,2014,3,4,0,3,0,3,0,13,1475057,8.81E-06
MEGHALAYA,Garo Hills South West,2014,4,1,0,8,1,1,0,15,1475057,1.02E-05
MEGHALAYA,Garo Hills West,2014,11,9,0,11,7,10,0,48,1475057,3.25E-05
MEGHALAYA,Jaintia Hills West,2014,10,2,0,5,3,1,0,21,1475057,1.42E-05
MEGHALAYA,Jaintia Hills East,2014,11,0,0,7,0,0,0,18,1475057,1.22E-05
MEGHALAYA,Khasi Hills East,2014,14,7,0,45,35,26,0,127,1475057,8.61E-05
MEGHALAYA,Khasi Hills South West,2014,12,0,1,0,7,0,0,20,1475057,1.36E-05
MEGHALAYA,Khasi Hills West,2014,19,1,0,4,0,0,0,24,1475057,1.63E-05
MEGHALAYA,Ri-Bhoi,2014,28,6,0,11,0,0,0,45,1475057,3.05E-05
MEGHALAYA,Total District(s),2014,118,38,1,105,54,42,0,358,1475057,0.000242702
MIZORAM,Aizawl,2014,39,1,0,58,0,5,0,103,541867,0.000190084
MIZORAM,Champhai,2014,22,1,0,0,29,0,0,52,541867,9.60E-05
MIZORAM,Kolasib,2014,10,1,0,10,0,1,0,22,541867,4.06E-05
MIZORAM,Lawngtlai,2014,9,0,0,5,0,0,0,14,541867,2.58E-05
MIZORAM,Lunglei,2014,14,0,0,13,0,0,0,27,541867,4.98E-05
MIZORAM,Mamit,2014,10,0,0,6,0,2,0,18,541867,3.32E-05
MIZORAM,Saiha,2014,4,0,0,2,0,0,0,6,541867,1.11E-05
MIZORAM,Serchhip,2014,12,0,0,3,0,0,0,15,541867,2.77E-05
MIZORAM,Spl Traffic,2014,0,0,0,0,0,0,0,0,541867,0
MIZORAM,Total District(s),2014,120,3,0,97,29,8,0,257,541867,0.000474286
NAGALAND,Dimapur,2014,12,8,0,10,1,3,0,34,953853,3.56E-05
NAGALAND,Kiphire,2014,1,0,0,0,0,0,0,1,953853,1.05E-06
NAGALAND,Kohima,2014,9,3,0,0,0,0,0,12,953853,1.26E-05
NAGALAND,Longleng,2014,1,0,0,0,0,0,0,1,953853,1.05E-06
NAGALAND,Mokokchung,2014,1,1,0,2,0,0,0,4,953853,4.19E-06
NAGALAND,Mon,2014,1,0,0,0,0,0,0,1,953853,1.05E-06
NAGALAND,Peren,2014,0,0,0,1,0,0,0,1,953853,1.05E-06
NAGALAND,Phek,2014,1,0,0,3,0,0,0,4,953853,4.19E-06
NAGALAND,Tuensang,2014,1,1,0,0,0,0,0,2,953853,2.10E-06
NAGALAND,Wokha,2014,0,0,0,0,0,0,0,0,953853,0
NAGALAND,Zunheboto,2014,3,0,0,0,0,0,0,3,953853,3.15E-06
NAGALAND,Total District(s),2014,30,13,0,16,1,3,0,63,953853,6.60E-05
ODISHA,Angul,2014,44,66,4,146,8,30,0,298,20762082,1.44E-05
ODISHA,Balasore,2014,110,182,2,566,26,380,0,1266,20762082,6.10E-05
ODISHA,Baragarh,2014,56,41,7,114,9,80,0,307,20762082,1.48E-05
ODISHA,Berhampur,2014,30,36,0,162,24,118,0,370,20762082,1.78E-05
ODISHA,Bhadrak,2014,63,98,24,178,5,168,0,536,20762082,2.58E-05
ODISHA,Bolangir,2014,56,106,19,211,10,47,0,449,20762082,2.16E-05
ODISHA,Boudh,2014,24,30,2,68,3,14,0,141,20762082,6.79E-06
ODISHA,Cuttack,2014,58,85,27,29,9,28,0,236,20762082,1.14E-05
ODISHA,DCP BBSR,2014,72,103,27,53,12,104,0,371,20762082,1.79E-05
ODISHA,DCP CTC,2014,66,119,21,82,5,155,0,448,20762082,2.16E-05
ODISHA,Deogarh,2014,32,14,1,46,1,23,0,117,20762082,5.64E-06
ODISHA,Dhenkanal,2014,43,59,11,388,28,45,0,574,20762082,2.76E-05
ODISHA,Gajapati,2014,19,16,3,84,4,9,0,135,20762082,6.50E-06
ODISHA,Ganjam,2014,85,97,13,410,50,79,0,734,20762082,3.54E-05
ODISHA,Jagatsinghpur,2014,37,68,26,208,4,119,0,462,20762082,2.23E-05
ODISHA,Jajpur,2014,73,116,49,238,16,52,0,544,20762082,2.62E-05
ODISHA,Jharsuguda,2014,42,21,9,108,4,51,0,235,20762082,1.13E-05
ODISHA,Kalahandi,2014,101,154,12,215,14,125,0,621,20762082,2.99E-05
ODISHA,Kandhamal,2014,54,32,4,121,9,35,0,255,20762082,1.23E-05
ODISHA,Kendrapara,2014,48,81,32,154,19,217,0,551,20762082,2.65E-05
ODISHA,Keonjhar,2014,103,80,11,293,14,65,0,566,20762082,2.73E-05
ODISHA,Khurda,2014,39,74,22,103,21,37,0,296,20762082,1.43E-05
ODISHA,Koraput,2014,94,69,4,152,5,46,0,370,20762082,1.78E-05
ODISHA,Malkangiri,2014,19,11,4,29,5,16,0,84,20762082,4.05E-06
ODISHA,Mayurbhanj,2014,139,126,32,324,21,270,0,912,20762082,4.39E-05
ODISHA,Nayagarh,2014,23,33,7,37,2,23,0,125,20762082,6.02E-06
ODISHA,Nabarangpur,2014,73,97,1,194,12,93,0,470,20762082,2.26E-05
ODISHA,Nuapada,2014,26,42,5,136,4,91,0,304,20762082,1.46E-05
ODISHA,Puri,2014,68,123,32,151,7,176,0,557,20762082,2.68E-05
ODISHA,Rayagada,2014,59,64,0,102,5,121,0,351,20762082,1.69E-05
ODISHA,Rourkela,2014,73,67,4,174,11,139,0,468,20762082,2.25E-05
ODISHA,Sambalpur,2014,81,63,10,108,9,44,0,315,20762082,1.52E-05
ODISHA,Sonepur,2014,18,23,4,46,0,29,0,120,20762082,5.78E-06
ODISHA,SRP (Cuttack),2014,0,2,0,9,1,1,0,13,20762082,6.26E-07
ODISHA,SRP (Rourkela),2014,1,3,0,10,1,0,0,15,20762082,7.22E-07
ODISHA,Sundargarh,2014,49,35,12,94,1,84,0,275,20762082,1.32E-05
ODISHA,Total District(s),2014,1978,2436,441,5543,379,3114,0,13891,20762082,0.000669056
PUNJAB,Amritsar Rural,2014,31,83,6,78,0,53,0,251,13103873,1.92E-05
PUNJAB,Barnala,2014,31,25,0,17,0,27,0,100,13103873,7.63E-06
PUNJAB,Batala,2014,30,34,3,36,0,37,0,140,13103873,1.07E-05
PUNJAB,Bathinda,2014,56,49,5,77,0,74,0,261,13103873,1.99E-05
PUNJAB,CP Amritsar,2014,34,56,3,45,2,150,0,290,13103873,2.21E-05
PUNJAB,CP Jalandhar,2014,49,77,1,77,2,106,0,312,13103873,2.38E-05
PUNJAB,CP Ludhiana,2014,111,246,5,98,19,158,0,637,13103873,4.86E-05
PUNJAB,Faridkot,2014,24,10,1,16,0,16,0,67,13103873,5.11E-06
PUNJAB,Fatehgarh Sahib,2014,26,15,4,22,0,28,0,95,13103873,7.25E-06
PUNJAB,Fazilka,2014,52,28,4,18,0,59,0,161,13103873,1.23E-05
PUNJAB,Ferozepur,2014,55,17,3,31,0,45,0,151,13103873,1.15E-05
PUNJAB,G. R. P.,2014,1,0,0,3,0,0,0,4,13103873,3.05E-07
PUNJAB,Gurdaspur,2014,26,19,2,37,0,47,0,131,13103873,1.00E-05
PUNJAB,Hoshiarpur,2014,43,52,7,41,2,93,0,238,13103873,1.82E-05
PUNJAB,Jalandhar Rural,2014,31,34,2,37,0,32,0,136,13103873,1.04E-05
PUNJAB,Kapurthala,2014,29,29,3,33,1,58,0,153,13103873,1.17E-05
PUNJAB,Khanna,2014,23,37,3,34,0,38,0,135,13103873,1.03E-05
PUNJAB,Ludhiana Rural,2014,14,41,3,22,0,30,0,110,13103873,8.39E-06
PUNJAB,Mansa,2014,22,8,5,22,2,39,0,98,13103873,7.48E-06
PUNJAB,Moga,2014,29,29,0,39,2,27,0,126,13103873,9.62E-06
PUNJAB,Muktsar,2014,29,26,1,24,1,26,0,107,13103873,8.17E-06
PUNJAB,Pathankot,2014,11,6,4,11,0,80,0,112,13103873,8.55E-06
PUNJAB,Patiala,2014,38,51,4,66,1,175,0,335,13103873,2.56E-05
PUNJAB,Ropar,2014,21,33,2,52,2,37,0,147,13103873,1.12E-05
PUNJAB,Sangrur,2014,57,46,7,54,0,85,0,249,13103873,1.90E-05
PUNJAB,SAS Nagar,2014,59,75,5,57,0,74,0,270,13103873,2.06E-05
PUNJAB,SBS Nagar,2014,20,14,2,18,1,35,0,90,13103873,6.87E-06
PUNJAB,Tarn Taran,2014,29,36,5,48,0,52,0,170,13103873,1.30E-05
PUNJAB,Total District(s),2014,981,1176,90,1113,35,1681,0,5076,13103873,0.000387366
RAJASTHAN,Ajmer,2014,130,162,10,181,0,844,0,1327,32997440,4.02E-05
RAJASTHAN,Alwar,2014,299,247,33,256,0,720,0,1555,32997440,4.71E-05
RAJASTHAN,Banswara,2014,146,136,6,103,0,198,0,589,32997440,1.78E-05
RAJASTHAN,Baran,2014,67,156,5,212,0,342,0,782,32997440,2.37E-05
RAJASTHAN,Barmer,2014,93,42,26,272,0,270,0,703,32997440,2.13E-05
RAJASTHAN,Bharatpur,2014,219,187,36,145,0,606,0,1193,32997440,3.62E-05
RAJASTHAN,Bhilwara,2014,54,109,8,173,0,965,0,1309,32997440,3.97E-05
RAJASTHAN,Bikaner,2014,75,71,15,89,0,584,0,834,32997440,2.53E-05
RAJASTHAN,Bundi,2014,80,119,4,179,0,325,0,707,32997440,2.14E-05
RAJASTHAN,Chittorgarh,2014,104,180,2,145,2,641,0,1074,32997440,3.25E-05
RAJASTHAN,Churu,2014,72,58,7,45,0,414,0,596,32997440,1.81E-05
RAJASTHAN,Dausa,2014,37,88,5,150,0,234,0,514,32997440,1.56E-05
RAJASTHAN,Dholpur,2014,78,68,21,43,0,249,0,459,32997440,1.39E-05
RAJASTHAN,Dungarpur,2014,110,131,13,154,0,187,0,595,32997440,1.80E-05
RAJASTHAN,G.R.P.Ajmer,2014,3,8,1,5,2,0,0,19,32997440,5.76E-07
RAJASTHAN,G.R.P.Jodhpur,2014,1,1,0,7,0,0,0,9,32997440,2.73E-07
RAJASTHAN,Ganganagar,2014,180,129,17,147,2,923,0,1398,32997440,4.24E-05
RAJASTHAN,Hanumangarh,2014,135,72,11,124,0,599,0,941,32997440,2.85E-05
RAJASTHAN,Jaipur East,2014,73,126,8,165,0,313,0,685,32997440,2.08E-05
RAJASTHAN,Jaipur North,2014,42,104,4,75,0,296,0,521,32997440,1.58E-05
RAJASTHAN,Jaipur Rural,2014,80,128,13,183,0,256,0,660,32997440,2.00E-05
RAJASTHAN,Jaipur South,2014,56,90,8,97,0,210,0,461,32997440,1.40E-05
RAJASTHAN,Jaipur West,2014,92,118,13,118,0,336,0,677,32997440,2.05E-05
RAJASTHAN,Jaisalmer,2014,10,10,5,94,0,48,0,167,32997440,5.06E-06
RAJASTHAN,Jalore,2014,43,57,9,104,0,183,0,396,32997440,1.20E-05
RAJASTHAN,Jhalawar,2014,138,153,11,296,2,524,0,1124,32997440,3.41E-05
RAJASTHAN,Jhunjhunu,2014,79,89,12,53,0,361,0,594,32997440,1.80E-05
RAJASTHAN,Jodhpur East,2014,25,28,2,97,3,218,0,373,32997440,1.13E-05
RAJASTHAN,Jodhpur West,2014,46,49,0,117,0,165,0,377,32997440,1.14E-05
RAJASTHAN,Jodhpur Rural,2014,43,43,6,115,0,210,0,417,32997440,1.26E-05
RAJASTHAN,Karauli,2014,49,84,14,104,0,214,0,465,32997440,1.41E-05
RAJASTHAN,Kota City,2014,100,137,3,102,0,538,0,880,32997440,2.67E-05
RAJASTHAN,Kota Rural,2014,60,75,2,186,0,271,0,594,32997440,1.80E-05
RAJASTHAN,Nagaur,2014,102,110,8,94,0,516,0,830,32997440,2.52E-05
RAJASTHAN,Pali,2014,107,161,21,341,0,516,0,1146,32997440,3.47E-05
RAJASTHAN,Pratapgarh,2014,202,142,12,305,0,322,0,983,32997440,2.98E-05
RAJASTHAN,Rajsamand,2014,48,72,6,81,0,290,0,497,32997440,1.51E-05
RAJASTHAN,Sawai Madhopur,2014,70,83,0,96,0,297,0,546,32997440,1.65E-05
RAJASTHAN,Sikar,2014,79,149,14,60,0,405,0,707,32997440,2.14E-05
RAJASTHAN,Sirohi,2014,51,62,4,78,1,276,0,472,32997440,1.43E-05
RAJASTHAN,Tonk,2014,52,75,5,129,3,316,0,580,32997440,1.76E-05
RAJASTHAN,Udaipur,2014,229,312,8,479,3,723,0,1754,32997440,5.32E-05
RAJASTHAN,Total District(s),2014,3759,4421,408,5999,18,15905,0,30510,32997440,0.000924617
SIKKIM,East,2014,16,9,0,15,0,4,0,44,287507,0.00015304
SIKKIM,North,2014,2,0,0,1,0,1,0,4,287507,1.39E-05
SIKKIM,South,2014,15,2,0,13,3,0,0,33,287507,0.00011478
SIKKIM,West,2014,14,1,0,5,0,0,0,20,287507,6.96E-05
SIKKIM,CID,2014,0,0,0,0,0,0,0,0,287507,0
SIKKIM,Total District(s),2014,47,12,0,34,3,5,0,101,287507,0.000351296
TAMIL NADU,Ariyalur,2014,6,14,2,23,0,7,0,52,36009055,1.44E-06
TAMIL NADU,Chennai,2014,65,23,10,59,157,302,0,616,36009055,1.71E-05
TAMIL NADU,Coimbatore,2014,7,35,0,21,0,47,0,110,36009055,3.05E-06
TAMIL NADU,Coimbatore City,2014,5,6,0,8,0,63,0,82,36009055,2.28E-06
TAMIL NADU,Cuddalore,2014,14,83,5,3,0,39,0,144,36009055,4.00E-06
TAMIL NADU,Dharmapuri,2014,11,136,2,26,0,32,0,207,36009055,5.75E-06
TAMIL NADU,Dindigul,2014,15,112,4,29,0,119,0,279,36009055,7.75E-06
TAMIL NADU,Erode,2014,0,25,0,19,0,26,0,70,36009055,1.94E-06
TAMIL NADU,Kanchipuram,2014,16,14,2,8,1,19,0,60,36009055,1.67E-06
TAMIL NADU,Kanyakumari,2014,7,15,2,3,0,56,0,83,36009055,2.30E-06
TAMIL NADU,Karur,2014,1,15,1,20,0,9,0,46,36009055,1.28E-06
TAMIL NADU,Krishnagiri,2014,13,68,4,34,1,29,0,149,36009055,4.14E-06
TAMIL NADU,Madurai,2014,37,167,5,79,10,326,0,624,36009055,1.73E-05
TAMIL NADU,Madurai City,2014,6,23,1,22,1,69,0,122,36009055,3.39E-06
TAMIL NADU,Nagapattinam,2014,16,38,0,14,28,22,0,118,36009055,3.28E-06
TAMIL NADU,Namakkal,2014,0,21,0,48,3,11,0,83,36009055,2.30E-06
TAMIL NADU,Nilgiris,2014,6,5,0,12,1,5,0,29,36009055,8.05E-07
TAMIL NADU,Perambalur,2014,7,4,1,26,0,13,0,51,36009055,1.42E-06
TAMIL NADU,Pudukottai,2014,3,47,2,29,0,44,0,125,36009055,3.47E-06
TAMIL NADU,Ramnathapuram,2014,8,28,3,12,0,24,0,75,36009055,2.08E-06
TAMIL NADU,Railway Chennai,2014,1,0,0,4,0,0,0,5,36009055,1.39E-07
TAMIL NADU,Railway Trichy,2014,0,0,0,0,0,0,0,0,36009055,0
TAMIL NADU,Salem,2014,6,43,7,46,0,22,0,124,36009055,3.44E-06
TAMIL NADU,Salem City,2014,5,15,1,12,21,33,0,87,36009055,2.42E-06
TAMIL NADU,Sivagangai,2014,15,37,3,13,0,51,0,119,36009055,3.30E-06
TAMIL NADU,Thanjavur,2014,8,24,0,62,0,31,0,125,36009055,3.47E-06
TAMIL NADU,Theni,2014,8,45,6,30,0,58,0,147,36009055,4.08E-06
TAMIL NADU,Thirunelveli,2014,36,46,5,47,0,147,0,281,36009055,7.80E-06
TAMIL NADU,Thirunelveli City,2014,6,3,0,3,0,19,0,31,36009055,8.61E-07
TAMIL NADU,Thiruvallur,2014,8,9,4,2,2,15,0,40,36009055,1.11E-06
TAMIL NADU,Thiruvannamalai,2014,16,49,6,14,0,35,0,120,36009055,3.33E-06
TAMIL NADU,Thiruvarur,2014,2,23,1,2,1,7,0,36,36009055,1.00E-06
TAMIL NADU,Thoothukudi,2014,16,12,0,44,0,73,0,145,36009055,4.03E-06
TAMIL NADU,Tiruppur,2014,6,50,3,15,0,33,0,107,36009055,2.97E-06
TAMIL NADU,Tiruppur City,2014,5,14,0,7,0,22,0,48,36009055,1.33E-06
TAMIL NADU,Trichy,2014,8,30,2,51,0,48,0,139,36009055,3.86E-06
TAMIL NADU,Trichy City,2014,3,1,0,10,3,27,0,44,36009055,1.22E-06
TAMIL NADU,Vellore,2014,12,78,3,44,0,110,0,247,36009055,6.86E-06
TAMIL NADU,Villupuram,2014,38,125,7,176,0,81,0,427,36009055,1.19E-05
TAMIL NADU,Virudhunagar,2014,13,19,3,25,0,29,0,89,36009055,2.47E-06
TAMIL NADU,Cyber Cell,2014,0,0,0,0,0,0,0,0,36009055,0
TAMIL NADU,Other Units,2014,0,0,0,0,0,0,0,0,36009055,0
TAMIL NADU,Total District(s),2014,455,1502,95,1102,229,2103,0,5486,36009055,0.000152351
TRIPURA,Dhalai,2014,34,5,1,49,0,41,0,130,1799541,7.22E-05
TRIPURA,Gomati,2014,32,22,9,51,0,135,0,249,1799541,0.000138369
TRIPURA,G. R. P.,2014,0,0,0,2,0,0,0,2,1799541,1.11E-06
TRIPURA,Kowai,2014,15,4,8,36,0,25,0,88,1799541,4.89E-05
TRIPURA,North,2014,26,12,6,41,0,79,0,164,1799541,9.11E-05
TRIPURA,Sipahijala,2014,19,11,1,76,0,86,0,193,1799541,0.00010725
TRIPURA,South,2014,20,8,4,47,0,94,0,173,1799541,9.61E-05
TRIPURA,Unakoti,2014,24,11,1,29,2,50,0,117,1799541,6.50E-05
TRIPURA,West,2014,69,29,3,161,9,192,0,463,1799541,0.000257288
TRIPURA,Total District(s),2014,239,102,33,492,11,702,0,1579,1799541,0.000877446
UTTAR PRADESH,Agra,2014,77,347,87,281,0,389,0,1181,95331831,1.24E-05
UTTAR PRADESH,Aligarh,2014,112,404,69,307,0,455,0,1347,95331831,1.41E-05
UTTAR PRADESH,Allahabad,2014,109,268,53,309,4,355,0,1098,95331831,1.15E-05
UTTAR PRADESH,Ambedkar Nagar,2014,20,58,11,16,0,41,0,146,95331831,1.53E-06
UTTAR PRADESH,Amethi,2014,27,104,15,78,0,47,0,271,95331831,2.84E-06
UTTAR PRADESH,Amroha,2014,35,107,23,81,0,224,0,470,95331831,4.93E-06
UTTAR PRADESH,Auraiya,2014,21,91,34,73,0,151,0,370,95331831,3.88E-06
UTTAR PRADESH,Azamgarh,2014,42,144,34,102,0,158,0,480,95331831,5.04E-06
UTTAR PRADESH,Badaun,2014,71,153,56,148,0,62,0,490,95331831,5.14E-06
UTTAR PRADESH,Baghpat,2014,35,86,14,96,0,90,0,321,95331831,3.37E-06
UTTAR PRADESH,Bahraich,2014,68,178,51,45,0,0,0,342,95331831,3.59E-06
UTTAR PRADESH,Ballia,2014,21,89,24,71,2,95,0,302,95331831,3.17E-06
UTTAR PRADESH,Balrampur,2014,19,60,13,28,0,2,0,122,95331831,1.28E-06
UTTAR PRADESH,Banda,2014,71,109,39,185,0,96,0,500,95331831,5.24E-06
UTTAR PRADESH,Barabanki,2014,35,63,25,51,0,36,0,210,95331831,2.20E-06
UTTAR PRADESH,Bareilly,2014,76,316,74,252,0,139,0,857,95331831,8.99E-06
UTTAR PRADESH,Basti,2014,15,52,15,27,0,40,0,149,95331831,1.56E-06
UTTAR PRADESH,Bijnor,2014,80,164,26,175,0,0,0,445,95331831,4.67E-06
UTTAR PRADESH,Bulandshahar,2014,82,228,55,239,1,0,0,605,95331831,6.35E-06
UTTAR PRADESH,Chandoli,2014,26,68,20,92,0,113,0,319,95331831,3.35E-06
UTTAR PRADESH,Chitrakoot,2014,23,34,23,56,0,12,0,148,95331831,1.55E-06
UTTAR PRADESH,Deoria,2014,35,114,31,68,0,6,0,254,95331831,2.66E-06
UTTAR PRADESH,Etah,2014,54,143,42,114,2,120,0,475,95331831,4.98E-06
UTTAR PRADESH,Etawah,2014,30,122,31,80,0,104,0,367,95331831,3.85E-06
UTTAR PRADESH,Faizabad,2014,37,117,13,91,0,8,0,266,95331831,2.79E-06
UTTAR PRADESH,Fatehgarh,2014,19,126,39,38,0,121,0,343,95331831,3.60E-06
UTTAR PRADESH,Fatehpur,2014,58,121,43,101,0,93,0,416,95331831,4.36E-06
UTTAR PRADESH,Firozabad,2014,61,245,55,131,0,146,0,638,95331831,6.69E-06
UTTAR PRADESH,G. R. P.,2014,5,21,1,64,0,0,0,91,95331831,9.55E-07
UTTAR PRADESH,Gautambudh Nagar,2014,54,150,35,161,7,198,0,605,95331831,6.35E-06
UTTAR PRADESH,Ghaziabad,2014,118,391,38,283,3,575,0,1408,95331831,1.48E-05
UTTAR PRADESH,Ghazipur,2014,24,102,31,69,0,67,0,293,95331831,3.07E-06
UTTAR PRADESH,Gonda,2014,37,126,28,56,0,12,0,259,95331831,2.72E-06
UTTAR PRADESH,Gorakhpur,2014,92,271,58,132,0,223,0,776,95331831,8.14E-06
UTTAR PRADESH,Hamirpur,2014,29,55,26,97,1,42,0,250,95331831,2.62E-06
UTTAR PRADESH,Hapur,2014,46,69,16,62,0,70,0,263,95331831,2.76E-06
UTTAR PRADESH,Hardoi,2014,39,162,40,93,0,140,0,474,95331831,4.97E-06
UTTAR PRADESH,Hathras,2014,60,127,24,121,1,103,0,436,95331831,4.57E-06
UTTAR PRADESH,Jalaun,2014,12,54,30,44,0,41,0,181,95331831,1.90E-06
UTTAR PRADESH,Jaunpur,2014,50,125,47,62,0,49,0,333,95331831,3.49E-06
UTTAR PRADESH,Jhansi,2014,28,84,33,85,0,119,0,349,95331831,3.66E-06
UTTAR PRADESH,Kannauj,2014,22,92,31,98,0,89,0,332,95331831,3.48E-06
UTTAR PRADESH,Kanpur Dehat,2014,20,151,35,95,0,144,0,445,95331831,4.67E-06
UTTAR PRADESH,Kanpur Nagar,2014,78,413,73,261,1,594,0,1420,95331831,1.49E-05
UTTAR PRADESH,Kasganj,2014,19,96,29,58,0,21,0,223,95331831,2.34E-06
UTTAR PRADESH,Kaushambi,2014,14,81,27,120,0,86,0,328,95331831,3.44E-06
UTTAR PRADESH,Khiri,2014,49,195,51,107,0,135,0,537,95331831,5.63E-06
UTTAR PRADESH,Kushi Nagar,2014,22,136,31,53,0,50,0,292,95331831,3.06E-06
UTTAR PRADESH,Lalitpur,2014,25,27,12,38,0,19,0,121,95331831,1.27E-06
UTTAR PRADESH,Lucknow,2014,68,370,52,392,0,1083,0,1965,95331831,2.06E-05
UTTAR PRADESH,Maharajganj,2014,32,100,26,29,0,68,0,255,95331831,2.67E-06
UTTAR PRADESH,Mahoba,2014,22,52,14,62,1,22,0,173,95331831,1.81E-06
UTTAR PRADESH,Mainpuri,2014,23,127,37,69,0,74,0,330,95331831,3.46E-06
UTTAR PRADESH,Mathura,2014,73,158,48,114,0,267,0,660,95331831,6.92E-06
UTTAR PRADESH,Mau,2014,25,84,16,51,1,81,0,258,95331831,2.71E-06
UTTAR PRADESH,Meerut,2014,93,293,53,412,0,520,0,1371,95331831,1.44E-05
UTTAR PRADESH,Mirzapur,2014,19,12,26,10,0,28,0,95,95331831,9.97E-07
